id,email,birth_date,birth_date_year,sex,province,location,distance,steps,time
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,741,1058,2023-05-31-09:30
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,2240,3200,2023-05-31-10:00
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,3763,5375,2023-05-31-10:30
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,1128,1612,2023-05-31-11:00
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,489,698,2023-05-31-11:30
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,3449,4927,2023-05-31-12:00
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,2379,3399,2023-05-31-12:30
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,3257,4653,2023-05-31-13:00
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,1765,2522,2023-05-31-13:30
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,1056,1509,2023-05-31-14:00
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,1608,2297,2023-05-31-14:30
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,609,870,2023-05-31-15:00
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,2153,3076,2023-05-31-15:30
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,1841,2630,2023-05-31-16:00
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,904,1292,2023-05-31-16:30
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,2394,3420,2023-05-31-17:00
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,2383,3404,2023-05-31-17:30
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,3000,4286,2023-05-31-18:00
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,1131,1616,2023-05-31-18:30
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,606,865,2023-05-31-19:00
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,1924,2749,2023-05-31-19:30
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,3499,4998,2023-05-31-20:00
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,2069,2955,2023-05-31-20:30
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,2876,4108,2023-05-31-21:00
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,2045,2921,2023-05-31-21:30
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,2202,3146,2023-05-31-22:00
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,3173,4533,2023-05-31-22:30
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,955,1364,2023-05-31-23:00
10,yeongsig37@naver.com,2001-10-04,2001,남자,제주도,제주도 서귀포시 중문동,2640,3771,2023-05-31-23:30
